"TimeGenerated [UTC]",DeviceId,SourceIp,UserId,UserPrincipalName,DestinationIp,DestinationPort,TenantId,TransactionId,ConnectionId,SessionId,TrafficType,DeviceCategory,DestinationFqdn,SourcePort,DeviceOperatingSystem,DeviceOperatingSystemVersion,AgentVersion,TransportProtocol,NetworkProtocol,Action,PolicyRuleId,PolicyId,SentBytes,ReceivedBytes,ReferrerHeader,OriginHeader,XForwardedFor,DestinationWebCategories,FilteringProfileId,FilteringProfileName,PolicyName,RuleName,InitiatingProcessName,ResourceTenantId,ThreatType,DestinationUrl,Description,AppId,ConnectorId,ConnectorName,ConnectorIp,ConnectionStatus,AccessType,ProcessingRegion,SourceSystem,Type
"6/26/2024, 2:25:35.000 PM",8842076412819800000,"252.152.241.137",6419042465817269000,"99795286@obfuscated.com","52.96.190.194",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142535Z-r15b5c656887xwvdxsqqknhrrc00000079sg0000000001y9","F52JSfdGqUCMBOUV.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",8203,2053,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:35.000 PM","-7570401858113214000","82.238.240.101",6298283512143838000,"92757601@obfuscated.com",,443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142535Z-159d755b46bfvjw9frr00ythv400000000800000000065qg","NJUK3w7idk6yFzCg.0",,microsoft365,Client,"teams.microsoft.com",61792,"Windows 11 Business","10.0.22631","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",0,0,,,,,,,,,"msedgewebview2.exe",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:35.000 PM","-7570401858113214000","38.194.37.106",6298283512143838000,"67950606@obfuscated.com",,443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142535Z-159d755b46bfvjw9frr00ythv400000000800000000065qp","NJUK3w7idk6yFzCg.0",,microsoft365,Client,"teams.microsoft.com",61792,"Windows 11 Business","10.0.22631","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",4330,473,,,,,,,,,"msedgewebview2.exe",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:35.000 PM",8842076412819800000,"176.50.216.186",6419042465817269000,"45462768@obfuscated.com","52.96.190.194",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142535Z-r15b5c656887xwvdxsqqknhrrc00000079sg0000000001ye","xJ2R1x0/akuLE7g2.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",8269,1958,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:35.000 PM",8842076412819800000,"199.237.203.106",6419042465817269000,"90075983@obfuscated.com","52.96.190.194",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142535Z-r15b5c656887xwvdxsqqknhrrc00000079sg0000000001yh","xJ2R1x0/akuLE7g2.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",8183,1996,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:35.000 PM",8842076412819800000,"78.59.230.33",6419042465817269000,"27133863@obfuscated.com","52.96.190.194",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142534Z-r15b5c656887xwvdxsqqknhrrc00000079sg0000000001y8","xJ2R1x0/akuLE7g2.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",8209,2003,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:35.000 PM",8842076412819800000,"74.91.248.198",6419042465817269000,"70055948@obfuscated.com","52.96.190.194",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142535Z-r15b5c656887xwvdxsqqknhrrc00000079sg0000000001yc","xJ2R1x0/akuLE7g2.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",8246,2375,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:35.000 PM","-7570401858113214000","17.150.185.110",6298283512143838000,"59680784@obfuscated.com","151.101.22.172",80,"31803c28-f705-4a43-808b-e8a4046c163e","7b5eeb72-9a2d-450e-b961-f887a1356756","UB7hPXGOaE+2+Ka7.0",,internet,Client,"msedge.b.tlu.dl.delivery.mp.microsoft.com",61783,"Windows 11 Business","10.0.22631","2.0.0",Tcp,Ipv4,Allow,"64c79d23-7edd-4294-88dd-4f4792919de6","ccdc50c8-9ad3-41a9-9649-1ae37cc523f9",0,1120,,,,ComputersAndTechnology,"5f6a3463-15ac-4b17-a080-cdbfac7307af","Baseline Profile","Allow all websites","*","svchost.exe",,,"http://msedge.b.tlu.dl.delivery.mp.microsoft.com/filestreamingservice/files/17a0893a-6d83-411d-b066-9ebf7c09bd93",,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:35.000 PM","-7570401858113214000","54.4.41.37",6298283512143838000,"34426854@obfuscated.com","151.101.22.172",80,"31803c28-f705-4a43-808b-e8a4046c163e","d6327c24-3220-4cfc-8b56-697e33b212f5","UB7hPXGOaE+2+Ka7.0",,internet,Client,"msedge.b.tlu.dl.delivery.mp.microsoft.com",61783,"Windows 11 Business","10.0.22631","2.0.0",Tcp,Ipv4,Allow,"64c79d23-7edd-4294-88dd-4f4792919de6","ccdc50c8-9ad3-41a9-9649-1ae37cc523f9",0,0,,,,ComputersAndTechnology,"5f6a3463-15ac-4b17-a080-cdbfac7307af","Baseline Profile","Allow all websites","*","svchost.exe",,,"http://msedge.b.tlu.dl.delivery.mp.microsoft.com/filestreamingservice/files/17a0893a-6d83-411d-b066-9ebf7c09bd93",,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:35.000 PM","-7570401858113214000","204.14.105.46",6298283512143838000,"16487528@obfuscated.com",,443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142535Z-159d755b46bcmdt6s4y41gevw400000000800000000062dg","fAJ7XGfQl0SJ+63m.0",,microsoft365,Client,"outlook.office.com",61791,"Windows 11 Business","10.0.22631","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",0,0,,,,,,,,,"LastMileTelemetryClient.exe",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:35.000 PM","-7570401858113214000","65.140.52.11",6298283512143838000,"89490126@obfuscated.com",,443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142535Z-159d755b46bfvjw9frr00ythv400000000800000000065qn","drUWVNGRYEObeYfl.0",,microsoft365,Client,"teams.microsoft.com",61792,"Windows 11 Business","10.0.22631","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",0,0,,,,,,,,,"msedgewebview2.exe",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:35.000 PM","-7570401858113214000","122.248.100.187",6298283512143838000,"45333235@obfuscated.com",,443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142535Z-159d755b46bfvjw9frr00ythv400000000800000000065qq","ZLdyohgds0a2vqEs.0",,microsoft365,Client,"teams.microsoft.com",61792,"Windows 11 Business","10.0.22631","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",3900,836,,,,,,,,,"msedgewebview2.exe",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:35.000 PM","-7570401858113214000","12.237.34.8",6298283512143838000,"99650591@obfuscated.com",,443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142535Z-159d755b46bfvjw9frr00ythv400000000800000000065qd","ZLdyohgds0a2vqEs.0",,microsoft365,Client,"teams.microsoft.com",61792,"Windows 11 Business","10.0.22631","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",0,0,,,,,,,,,"msedgewebview2.exe",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:35.000 PM","-7570401858113214000","216.99.70.3",6298283512143838000,"59469899@obfuscated.com",,443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142535Z-159d755b46bfvjw9frr00ythv400000000800000000065qk","Q+MyimIoR0+g3Hva.0",,microsoft365,Client,"g.live.com",61792,"Windows 11 Business","10.0.22631","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",0,0,,,,,,,,,"svchost.exe",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:35.000 PM","-7570401858113214000","61.115.174.98",6298283512143838000,"52033646@obfuscated.com",,443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142535Z-159d755b46bfvjw9frr00ythv4000000009g000000000009","gBHJYzL+hEG1iAdN.0",,microsoft365,Client,"presence.teams.microsoft.com",61792,"Windows 11 Business","10.0.22631","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",0,0,,,,,,,,,"msedge.exe",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:35.000 PM","-7570401858113214000","145.27.180.196",6298283512143838000,"89914704@obfuscated.com",,443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142535Z-159d755b46bfvjw9frr00ythv4000000008g0000000000tv","rgKUnWYpGUWwd2kI.0",,microsoft365,Client,"presence.teams.microsoft.com",61792,"Windows 11 Business","10.0.22631","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",0,0,,,,,,,,,"msedgewebview2.exe",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:35.000 PM","-7570401858113214000","42.141.232.83",6298283512143838000,"37631847@obfuscated.com",,443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142535Z-159d755b46bfvjw9frr00ythv400000000800000000065qm","peOCYJrZ5UmghrN4.0",,microsoft365,Client,"teams.microsoft.com",61792,"Windows 11 Business","10.0.22631","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",0,0,,,,,,,,,"msedge.exe",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:35.000 PM","-7570401858113214000","67.16.173.166",6298283512143838000,"77855418@obfuscated.com",,443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142535Z-159d755b46bfvjw9frr00ythv4000000009000000000001f","jqopNckfXEi8QTfw.0",,microsoft365,Client,"teams.microsoft.com",61792,"Windows 11 Business","10.0.22631","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",7318,539,,,,,,,,,"msedge.exe",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:35.000 PM","-7570401858113214000","14.48.208.149",6298283512143838000,"21726383@obfuscated.com",,443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142535Z-159d755b46bfvjw9frr00ythv4000000008g0000000000u4","ikEi6c8f3Eu/tM4a.0",,microsoft365,Client,"outlook.office365.com",61792,"Windows 11 Business","10.0.22631","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",0,0,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:35.000 PM","-7570401858113214000","87.211.48.128",6298283512143838000,"66019156@obfuscated.com",,443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142535Z-159d755b46bfvjw9frr00ythv400000000bg000000000001","6B4AqBAeLEaGHzS3.0",,microsoft365,Client,"presence.teams.microsoft.com",61792,"Windows 11 Business","10.0.22631","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",0,0,,,,,,,,,"msedge.exe",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:35.000 PM","-7570401858113214000","73.122.112.156",6298283512143838000,"28566002@obfuscated.com",,443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142535Z-159d755b46bfvjw9frr00ythv4000000008g0000000000tt","NZJ0p9h83EOdGSsw.0",,microsoft365,Client,"recommend.teams.microsoft.com",61792,"Windows 11 Business","10.0.22631","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",0,0,,,,,,,,,"ms-teams.exe",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:35.000 PM","-7570401858113214000","217.160.78.28",6298283512143838000,"52185531@obfuscated.com",,443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142535Z-159d755b46bfvjw9frr00ythv400000000800000000065qw","o4P0IjJFb02Ptfib.0",,microsoft365,Client,"microsoft.sharepoint-df.com",61792,"Windows 11 Business","10.0.22631","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",2890,1971,,,,,,,,,"ONENOTE.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:35.000 PM",8842076412819800000,"74.240.197.136",6419042465817269000,"27699250@obfuscated.com","52.96.190.194",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142535Z-r15b5c656887xwvdxsqqknhrrc00000079sg0000000001yg","F52JSfdGqUCMBOUV.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",8192,2193,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:35.000 PM","-7570401858113214000","121.255.247.219",6298283512143838000,"61704724@obfuscated.com",,443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142535Z-159d755b46bfvjw9frr00ythv4000000008g0000000000tx","dKRzuraXEkO6D+Rl.0",,microsoft365,Client,"teams.microsoft.com",61792,"Windows 11 Business","10.0.22631","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",0,0,,,,,,,,,"msedge.exe",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:35.000 PM","-7570401858113214000","83.104.209.36",6298283512143838000,"11438955@obfuscated.com",,443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142535Z-159d755b46bfvjw9frr00ythv4000000009000000000001h","6jsmhX8fxEGUtMXQ.0",,microsoft365,Client,"graph.microsoft.com",61792,"Windows 11 Business","10.0.22631","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",3685,1820,,,,,,,,,"ONENOTE.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:35.000 PM","-7570401858113214000","174.113.12.224",6298283512143838000,"47821931@obfuscated.com",,443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142535Z-159d755b46bfvjw9frr00ythv4000000008g0000000000ty","6jsmhX8fxEGUtMXQ.0",,microsoft365,Client,"graph.microsoft.com",61792,"Windows 11 Business","10.0.22631","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",0,0,,,,,,,,,"ONENOTE.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:35.000 PM","-7570401858113214000","199.207.49.18",6298283512143838000,"96366698@obfuscated.com",,443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142535Z-159d755b46bfvjw9frr00ythv400000000a00000000000zb","fdT7FVOx80CzzSku.0",,microsoft365,Client,"presence.teams.microsoft.com",61792,"Windows 11 Business","10.0.22631","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",0,0,,,,,,,,,"msedge.exe",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:35.000 PM","-7570401858113214000","97.25.190.254",6298283512143838000,"42093720@obfuscated.com",,443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142535Z-159d755b46bfvjw9frr00ythv4000000009000000000001e","o4P0IjJFb02Ptfib.0",,microsoft365,Client,"microsoft.sharepoint-df.com",61792,"Windows 11 Business","10.0.22631","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",0,0,,,,,,,,,"ONENOTE.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:35.000 PM","-7570401858113214000","214.112.172.18",6298283512143838000,"50615296@obfuscated.com",,443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142535Z-159d755b46bfvjw9frr00ythv4000000008g0000000000tw","jqopNckfXEi8QTfw.0",,microsoft365,Client,"teams.microsoft.com",61792,"Windows 11 Business","10.0.22631","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",0,0,,,,,,,,,"msedge.exe",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:35.000 PM","-7570401858113214000","67.90.2.101",6298283512143838000,"11283364@obfuscated.com",,443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142535Z-159d755b46bfvjw9frr00ythv4000000009000000000001k","jqopNckfXEi8QTfw.0",,microsoft365,Client,"teams.microsoft.com",61792,"Windows 11 Business","10.0.22631","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",7549,524,,,,,,,,,"msedge.exe",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:35.000 PM","-7570401858113214000","149.120.177.210",6298283512143838000,"53395178@obfuscated.com",,443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142535Z-159d755b46bfvjw9frr00ythv400000000800000000065qs","MTbjCy5ZhEeDgty0.0",,microsoft365,Client,"teams.microsoft.com",61792,"Windows 11 Business","10.0.22631","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",3652,539,,,,,,,,,"msedgewebview2.exe",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:35.000 PM","-7570401858113214000","203.136.84.246",6298283512143838000,"46144689@obfuscated.com",,443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142535Z-159d755b46bfvjw9frr00ythv400000000800000000065qh","MTbjCy5ZhEeDgty0.0",,microsoft365,Client,"teams.microsoft.com",61792,"Windows 11 Business","10.0.22631","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",0,0,,,,,,,,,"msedgewebview2.exe",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:35.000 PM","-7570401858113214000","231.79.161.198",6298283512143838000,"58406085@obfuscated.com",,443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142535Z-159d755b46bfvjw9frr00ythv400000000b0000000000004","UkBUF7scrE+qQUaH.0",,microsoft365,Client,"microsoft-my.sharepoint.com",61792,"Windows 11 Business","10.0.22631","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",0,0,,,,,,,,,"ONENOTE.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:35.000 PM","-7570401858113214000","150.202.41.58",6298283512143838000,"16241464@obfuscated.com",,443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142535Z-159d755b46bfvjw9frr00ythv4000000008g0000000000u2","UkBUF7scrE+qQUaH.0",,microsoft365,Client,"microsoft-my.sharepoint.com",61792,"Windows 11 Business","10.0.22631","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",3475,6036,,,,,,,,,"ONENOTE.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:35.000 PM","-7570401858113214000","115.113.184.128",6298283512143838000,"17109199@obfuscated.com",,443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142535Z-159d755b46bfvjw9frr00ythv4000000009000000000001b","pMPG5Tp5f0qFWn6e.0",,microsoft365,Client,"teams.microsoft.com",61792,"Windows 11 Business","10.0.22631","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",0,0,,,,,,,,,"msedge.exe",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:35.000 PM","-7570401858113214000","132.146.181.198",6298283512143838000,"37181208@obfuscated.com",,443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142535Z-159d755b46bfvjw9frr00ythv4000000009g00000000000a","1aS0RNgYrUqEjpVT.0",,microsoft365,Client,"teams.microsoft.com",61792,"Windows 11 Business","10.0.22631","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",0,0,,,,,,,,,"ms-teams.exe",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:35.000 PM","-7570401858113214000","146.212.220.70",6298283512143838000,"03735431@obfuscated.com",,443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142535Z-159d755b46bfvjw9frr00ythv4000000008g0000000000tu","98++RgfybkO0wEjW.0",,microsoft365,Client,"teams.microsoft.com",61792,"Windows 11 Business","10.0.22631","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",0,0,,,,,,,,,"msedgewebview2.exe",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:35.000 PM","-7570401858113214000","202.70.33.251",6298283512143838000,"37534826@obfuscated.com",,443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142535Z-159d755b46bfvjw9frr00ythv400000000800000000065qx","bX74JzBUXEKlmBmB.0",,microsoft365,Client,"outlook.office365.com",61792,"Windows 11 Business","10.0.22631","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",0,0,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:35.000 PM","-7570401858113214000","88.88.16.99",6298283512143838000,"14119734@obfuscated.com",,443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142535Z-159d755b46bfvjw9frr00ythv4000000009000000000001d","uPj1veMiP06u6jOb.0",,microsoft365,Client,"teams.microsoft.com",61792,"Windows 11 Business","10.0.22631","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",0,0,,,,,,,,,"msedge.exe",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:35.000 PM","-7570401858113214000","96.201.31.151",6298283512143838000,"37306766@obfuscated.com",,443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142535Z-159d755b46bfvjw9frr00ythv400000000800000000065qr","q+r67IiH+kG1/26L.0",,microsoft365,Client,"microsoft-my.sharepoint-df.com",61792,"Windows 11 Business","10.0.22631","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",3257,1781,,,,,,,,,"Microsoft.SharePoint.exe",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:35.000 PM","-7570401858113214000","239.102.195.149",6298283512143838000,"23423870@obfuscated.com",,443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142535Z-159d755b46bfvjw9frr00ythv400000000800000000065qe","q+r67IiH+kG1/26L.0",,microsoft365,Client,"microsoft-my.sharepoint-df.com",61792,"Windows 11 Business","10.0.22631","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",0,0,,,,,,,,,"Microsoft.SharePoint.exe",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:35.000 PM","-7570401858113214000","54.74.22.245",6298283512143838000,"04782483@obfuscated.com",,443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142535Z-159d755b46bfvjw9frr00ythv4000000009000000000001g","mEOf5EIftUmN7+uO.0",,microsoft365,Client,"graph.microsoft.com",61792,"Windows 11 Business","10.0.22631","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",3702,1820,,,,,,,,,"ONENOTE.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:35.000 PM","-7570401858113214000","209.223.165.215",6298283512143838000,"40009211@obfuscated.com",,443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142535Z-159d755b46bfvjw9frr00ythv400000000800000000065qz","7WiFIwPsNUG++bsk.0",,microsoft365,Client,"microsoft-my.sharepoint-df.com",61792,"Windows 11 Business","10.0.22631","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",0,0,,,,,,,,,"Microsoft.SharePoint.exe",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:36.000 PM","-7570401858113214000","167.221.59.101",6298283512143838000,"17187419@obfuscated.com","52.96.36.114",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142536Z-159d755b46bfvjw9frr00ythv400000000800000000065rg","toHiSTZ1/k+sEEGa.0",,microsoft365,Client,"substrate.office.com",61792,"Windows 11 Business","10.0.22631","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",3125,1965,,,,,,,,,"msedge.exe",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:36.000 PM","-7570401858113214000","0.125.86.94",6298283512143838000,"85972575@obfuscated.com",,443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142536Z-159d755b46bfvjw9frr00ythv400000000a00000000000zk","pMPG5Tp5f0qFWn6e.0",,microsoft365,Client,"teams.microsoft.com",61792,"Windows 11 Business","10.0.22631","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",7313,539,,,,,,,,,"msedge.exe",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:36.000 PM","-7570401858113214000","69.154.147.196",6298283512143838000,"23006836@obfuscated.com","52.96.36.114",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142536Z-159d755b46bfvjw9frr00ythv400000000800000000065re","tdG03/H680K4PmPz.0",,microsoft365,Client,"substrate.office.com",61792,"Windows 11 Business","10.0.22631","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",3125,1965,,,,,,,,,"msedge.exe",,,,,,,,,,,,,NetworkAccessTraffic
