TimeGenerated [UTC],AlertId,AlertName,AlertDescription,AlertVerdict,AlertStatus,AlertOriginalStatus,Dvc,DvcDescription,DvcIpAddr,DvcId,DvcIdType,DvcOs,DvcOsVersion,User,ProcessName,ProcessId,ProcessCommandLine,FileName,EventUid,EventType,EventCount,EventSeverity,EventOriginalSeverity,EventMessage,EventOriginalType,EventSubType,EventOriginalSubType,EventStartTime [UTC],EventEndTime [UTC],EventProduct,EventVendor,EventResult,EventSchema,EventSchemaVersion,IpAddr,,Username,UsernameType,Rule,RuleNumber,RuleName,RuleDescription,DvcHostname,Hostname,ThreatOriginalCategory,AttackTactics,AttackTechniques,Type,AdditionalFields
"7/3/2026, 10:15:16.890 PM",2515643856540489843,Detect Unapproved Browser (Opera and Brave),Detects the registration of a vectored exception handler,Unknown,Active,unresolved,WAHxxxxHPA,desktop,,b2b78xxxxb2b78,Other,windows,Windows 11 Enterprise,JC0xxx@test.com,brave.exe,12328,brave.exe,brave.exe,2515643856540489843,Alert,1,Medium,Medium,Detects the registration of a vectored exception handler,BEHAVIORALINDICATORS,Threat,malicious,"7/3/2026, 10:15:16.890 PM","7/3/2026, 10:15:16.890 PM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,OUPxxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",DVAxxxxA01,DVAxxxxA01,PossibleDllHijackingByKnownLibrary,"Privilege Escalation, Stealth","Dynamic-link Library Injection (T1055.001), DLL (T1574.001), Match Legitimate Resource Name or Location (T1036.005)",SentinelOneAlerts_CL,{}
"7/3/2026, 10:15:16.890 PM",2515643856540489844,Detect Unapproved Browser (Opera and Brave),Detects the registration of a vectored exception handler,Unknown,Active,unresolved,WAHxxxxHPA,desktop,,b2b78xxxxb2b78,Other,windows,Windows 11 Enterprise,JC0xxx@test.com,brave.exe,18924,brave.exe,brave.exe,2515643856540489844,Alert,1,Medium,Medium,Detects the registration of a vectored exception handler,BEHAVIORALINDICATORS,Threat,malicious,"7/3/2026, 10:15:16.890 PM","7/3/2026, 10:15:16.890 PM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,THOxxx@test.com,UPN,File Signed by Connectwise Detected (ScreenConnect),,File Signed by Connectwise Detected (ScreenConnect),,DESxxxxSKT,DESxxxxSKT,,,,SentinelOneAlerts_CL,{}
"7/3/2026, 10:15:16.890 PM",2515643856540489845,Detect Unapproved Browser (Opera and Brave),Detects the registration of a vectored exception handler,Unknown,Active,unresolved,WAHxxxxHPA,desktop,,b2b78xxxxb2b78,Other,windows,Windows 11 Enterprise,JC0xxx@test.com,brave.exe,17088,brave.exe,brave.exe,2515643856540489845,Alert,1,Medium,Medium,Detects the registration of a vectored exception handler,BEHAVIORALINDICATORS,Threat,malicious,"7/3/2026, 10:15:16.890 PM","7/3/2026, 10:15:16.890 PM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,OUPxxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",DVAxxxxA01,DVAxxxxA01,,,,SentinelOneAlerts_CL,{}
"7/3/2026, 10:15:16.891 PM",2515643856548878454,Detect Unapproved Browser (Opera and Brave),Process started from shortcut file,Unknown,Active,unresolved,WAHxxxxHPA,desktop,,b2b78xxxxb2b78,Other,windows,Windows 11 Enterprise,JC0xxx@test.com,brave.exe,15664,brave.exe,brave.exe,2515643856548878454,Alert,1,Medium,Medium,Process started from shortcut file,BEHAVIORALINDICATORS,Threat,malicious,"7/3/2026, 10:15:16.891 PM","7/3/2026, 10:15:16.891 PM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,xxx@test.com,UPN,Monitor abnormal modification of SSH Authorization File,,Monitor abnormal modification of SSH Authorization File,,DCSxxxxS01,DCSxxxxS01,,,,SentinelOneAlerts_CL,{}
"7/3/2026, 10:15:16.891 PM",2515643856548878455,Detect Unapproved Browser (Opera and Brave),Detects the registration of a vectored exception handler,Unknown,Active,unresolved,WAHxxxxHPA,desktop,,b2b78xxxxb2b78,Other,windows,Windows 11 Enterprise,JC0xxx@test.com,brave.exe,19132,brave.exe,brave.exe,2515643856548878455,Alert,1,Medium,Medium,Detects the registration of a vectored exception handler,BEHAVIORALINDICATORS,Threat,malicious,"7/3/2026, 10:15:16.891 PM","7/3/2026, 10:15:16.891 PM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,THOxxx@test.com,UPN,File Signed by Connectwise Detected (ScreenConnect),,File Signed by Connectwise Detected (ScreenConnect),,DESxxxxSKT,DESxxxxSKT,,,,SentinelOneAlerts_CL,{}
"7/3/2026, 10:15:16.891 PM",2515643856708262016,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",Unknown,Active,unresolved,WAHxxxxHPA,desktop,,b2b78xxxxb2b78,Other,windows,Windows 11 Enterprise,JC0xxx@test.com,brave.exe,7608,brave.exe,brave.exe,2515643856708262016,Alert,1,Medium,Medium,"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",DUPLICATEPROCESS,Threat,malicious,"7/3/2026, 10:15:16.891 PM","7/3/2026, 10:15:16.891 PM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,OP-xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",DESxxxxSKT,DESxxxxSKT,,,,SentinelOneAlerts_CL,{}
"7/3/2026, 10:15:16.892 PM",2515643856699873402,Detect Unapproved Browser (Opera and Brave),Detects the registration of a vectored exception handler,Unknown,Active,unresolved,WAHxxxxHPA,desktop,,b2b78xxxxb2b78,Other,windows,Windows 11 Enterprise,JC0xxx@test.com,brave.exe,19212,brave.exe,brave.exe,2515643856699873402,Alert,1,Medium,Medium,Detects the registration of a vectored exception handler,BEHAVIORALINDICATORS,Threat,malicious,"7/3/2026, 10:15:16.892 PM","7/3/2026, 10:15:16.892 PM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,THOxxx@test.com,UPN,File Signed by Connectwise Detected (ScreenConnect),,File Signed by Connectwise Detected (ScreenConnect),,DESxxxxSKT,DESxxxxSKT,,,,SentinelOneAlerts_CL,{}
"7/3/2026, 10:15:16.892 PM",2515643856699873403,Detect Unapproved Browser (Opera and Brave),Detects the registration of a vectored exception handler,Unknown,Active,unresolved,WAHxxxxHPA,desktop,,b2b78xxxxb2b78,Other,windows,Windows 11 Enterprise,JC0xxx@test.com,brave.exe,4216,brave.exe,brave.exe,2515643856699873403,Alert,1,Medium,Medium,Detects the registration of a vectored exception handler,BEHAVIORALINDICATORS,Threat,malicious,"7/3/2026, 10:15:16.892 PM","7/3/2026, 10:15:16.892 PM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,THOxxx@test.com,UPN,File Signed by Connectwise Detected (ScreenConnect),,File Signed by Connectwise Detected (ScreenConnect),,DESxxxxSKT,DESxxxxSKT,,,,SentinelOneAlerts_CL,{}
"7/3/2026, 10:15:16.892 PM",2515643856699873404,Detect Unapproved Browser (Opera and Brave),Detects the registration of a vectored exception handler,Unknown,Active,unresolved,WAHxxxxHPA,desktop,,b2b78xxxxb2b78,Other,windows,Windows 11 Enterprise,JC0xxx@test.com,brave.exe,18840,brave.exe,brave.exe,2515643856699873404,Alert,1,Medium,Medium,Detects the registration of a vectored exception handler,BEHAVIORALINDICATORS,Threat,malicious,"7/3/2026, 10:15:16.892 PM","7/3/2026, 10:15:16.892 PM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,THOxxx@test.com,UPN,File Signed by Connectwise Detected (ScreenConnect),,File Signed by Connectwise Detected (ScreenConnect),,DESxxxxSKT,DESxxxxSKT,,,,SentinelOneAlerts_CL,{}
"7/3/2026, 10:15:16.892 PM",2515643856708262014,Detect Unapproved Browser (Opera and Brave),Code injection to other process memory space during the target process's initialization,Unknown,Active,unresolved,WAHxxxxHPA,desktop,,b2b78xxxxb2b78,Other,windows,Windows 11 Enterprise,JC0xxx@test.com,brave.exe,4612,brave.exe,brave.exe,2515643856708262014,Alert,1,Medium,Medium,Code injection to other process memory space during the target process's initialization,BEHAVIORALINDICATORS,Threat,malicious,"7/3/2026, 10:15:16.892 PM","7/3/2026, 10:15:16.892 PM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,serxxx@test.com,UPN,Service Account Logged in via RDP,,Service Account Logged in via RDP,,AEUxxxxUS1,AEUxxxxUS1,,,,SentinelOneAlerts_CL,{}
"6/12/2026, 11:02:48.350 AM",2500085098071771754,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",Unknown,Active,unresolved,DESxxxxSKT,desktop,,819a2xxxx819a2,Other,windows,Windows 10 Pro,OP-xxx@test.com,BraveUpdate.exe,11132,BraveUpdate.exe,BraveUpdate.exe,2500085098071771754,Alert,1,Medium,Medium,"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",SCHEDTASKTRIGGER,Threat,malicious,"6/12/2026, 11:02:48.350 AM","6/12/2026, 11:02:48.350 AM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,pa0xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",ALBxxxxB02,ALBxxxxB02,,,,SentinelOneAlerts_CL,{}
"6/12/2026, 5:51:37.920 PM",2500290867013804344,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",Unknown,Active,unresolved,DESxxxxSKT,desktop,,c57a2xxxxc57a2,Other,windows,Windows 10 Pro,OP-xxx@test.com,BraveUpdate.exe,8992,BraveUpdate.exe,BraveUpdate.exe,2500290867013804344,Alert,1,Medium,Medium,"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",SCHEDTASKTRIGGER,Threat,malicious,"6/12/2026, 5:51:37.920 PM","6/12/2026, 5:51:37.920 PM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,xxx@test.com,UPN,WARNING!! Invoke-SMBExec was executed.,,WARNING!! Invoke-SMBExec was executed.,"This query looks for unique services installs which are a result of running Invoke-SMBExec.
_REMCOMM_",CUBxxxxB02,CUBxxxxB02,ServiceCreate,"Privilege Escalation, Persistence, Execution","Windows Service (T1543.003), Registry Run Keys / Startup Folder (T1547.001), Service Execution (T1569.002)",SentinelOneAlerts_CL,{}
"6/13/2026, 12:02:35.741 PM",2500839967015452466,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",Unknown,Active,unresolved,DESxxxxSKT,desktop,,819a2xxxx819a2,Other,windows,Windows 10 Pro,OP-xxx@test.com,BraveUpdate.exe,11132,BraveUpdate.exe,BraveUpdate.exe,2500839967015452466,Alert,1,Medium,Medium,"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",SCHEDTASKTRIGGER,Threat,malicious,"6/13/2026, 12:02:35.741 PM","6/13/2026, 12:02:35.741 PM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,THOxxx@test.com,UPN,File Signed by Connectwise Detected (ScreenConnect),,File Signed by Connectwise Detected (ScreenConnect),,LAPxxxxPTO,LAPxxxxPTO,PossibleDllHijackingByKnownLibrary,"Privilege Escalation, Stealth","Dynamic-link Library Injection (T1055.001), DLL (T1574.001), Match Legitimate Resource Name or Location (T1036.005)",SentinelOneAlerts_CL,{}
"6/14/2026, 1:02:21.805 PM",2501594824846626735,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",Unknown,Active,unresolved,DESxxxxSKT,desktop,,819a2xxxx819a2,Other,windows,Windows 10 Pro,OP-xxx@test.com,BraveUpdate.exe,11132,BraveUpdate.exe,BraveUpdate.exe,2501594824846626735,Alert,1,Medium,Medium,"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",SCHEDTASKTRIGGER,Threat,malicious,"6/14/2026, 1:02:21.805 PM","6/14/2026, 1:02:21.805 PM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,THOxxx@test.com,UPN,File Signed by Connectwise Detected (ScreenConnect),,File Signed by Connectwise Detected (ScreenConnect),,LAPxxxxPTO,LAPxxxxPTO,PossibleDllHijackingByKnownLibrary,"Privilege Escalation, Stealth","Dynamic-link Library Injection (T1055.001), DLL (T1574.001), Match Legitimate Resource Name or Location (T1036.005)",SentinelOneAlerts_CL,{}
"6/14/2026, 1:37:11.040 PM",2501612350613279413,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",Unknown,Active,unresolved,ALBxxxxB02,desktop,,3d358xxxx3d358,Other,windows,Windows 11 Pro,pa0xxx@test.com,BraveUpdate.exe,10416,BraveUpdate.exe,BraveUpdate.exe,2501612350613279413,Alert,1,Medium,Medium,"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",PROCESSCREATION,Threat,malicious,"6/14/2026, 1:37:11.040 PM","6/14/2026, 1:37:11.040 PM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,THOxxx@test.com,UPN,File Signed by Connectwise Detected (ScreenConnect),,File Signed by Connectwise Detected (ScreenConnect),,LAPxxxxPTO,LAPxxxxPTO,PossibleDllHijackingByKnownLibrary,"Privilege Escalation, Stealth","Dynamic-link Library Injection (T1055.001), DLL (T1574.001), Match Legitimate Resource Name or Location (T1036.005)",SentinelOneAlerts_CL,{}
"6/14/2026, 1:37:11.041 PM",2501612350621668025,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",Unknown,Active,unresolved,ALBxxxxB02,desktop,,3d358xxxx3d358,Other,windows,Windows 11 Pro,pa0xxx@test.com,BraveUpdate.exe,14340,BraveUpdate.exe,BraveUpdate.exe,2501612350621668025,Alert,1,Medium,Medium,"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",PROCESSCREATION,Threat,malicious,"6/14/2026, 1:37:11.041 PM","6/14/2026, 1:37:11.041 PM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,OP-xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",DESxxxxSKT,DESxxxxSKT,,,,SentinelOneAlerts_CL,{}
"6/14/2026, 1:37:11.041 PM",2501612350621668026,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",Unknown,Active,unresolved,ALBxxxxB02,desktop,,3d358xxxx3d358,Other,windows,Windows 11 Pro,pa0xxx@test.com,BraveUpdate.exe,2264,BraveUpdate.exe,BraveUpdate.exe,2501612350621668026,Alert,1,Medium,Medium,"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",FILECREATION,Threat,malicious,"6/14/2026, 1:37:11.041 PM","6/14/2026, 1:37:11.041 PM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,serxxx@test.com,UPN,Service Account Logged in via RDP,,Service Account Logged in via RDP,,AEUxxxxUS1,AEUxxxxUS1,,,,SentinelOneAlerts_CL,{}
"6/14/2026, 1:37:11.041 PM",2501612350621668029,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",Unknown,Active,unresolved,ALBxxxxB02,desktop,,3d358xxxx3d358,Other,windows,Windows 11 Pro,pa0xxx@test.com,BraveUpdate.exe,10456,BraveUpdate.exe,BraveUpdate.exe,2501612350621668029,Alert,1,Medium,Medium,"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",FILECREATION,Threat,malicious,"6/14/2026, 1:37:11.041 PM","6/14/2026, 1:37:11.041 PM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,OP-xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",DESxxxxSKT,DESxxxxSKT,,,,SentinelOneAlerts_CL,{}
"6/15/2026, 1:42:08.290 PM",2502339619863620548,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",Unknown,Active,unresolved,ALBxxxxB02,desktop,,3d358xxxx3d358,Other,windows,Windows 11 Pro,pa0xxx@test.com,BraveUpdate.exe,10456,BraveUpdate.exe,BraveUpdate.exe,2502339619863620548,Alert,1,Medium,Medium,"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",SCHEDTASKTRIGGER,Threat,malicious,"6/15/2026, 1:42:08.290 PM","6/15/2026, 1:42:08.290 PM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,a00xxx@test.com,UPN,Failed Login to server via VSPHERE,,Failed Login to server via VSPHERE,Login from VSPHERE.  THIS IS RARE verify an admin is using it.  Should never be regular user.,DCSxxxxS01,DCSxxxxS01,,,,SentinelOneAlerts_CL,{}
"6/15/2026, 12:00:07.292 PM",2502288273232132576,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",Unknown,Active,unresolved,ALBxxxxB02,desktop,,3d358xxxx3d358,Other,windows,Windows 11 Pro,pa0xxx@test.com,BraveUpdate.exe,6696,BraveUpdate.exe,BraveUpdate.exe,2502288273232132576,Alert,1,Medium,Medium,"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",PROCESSCREATION,Threat,malicious,"6/15/2026, 12:00:07.292 PM","6/15/2026, 12:00:07.292 PM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,a00xxx@test.com,UPN,Successful Login to server via VSPHERE,,Successful Login to server via VSPHERE,Login from VSPHERE.  THIS IS RARE verify an admin is using it.  Should never be regular user.,DCSxxxxS01,DCSxxxxS01,,,,SentinelOneAlerts_CL,{}
"6/15/2026, 12:27:08.332 PM",2502301871469116780,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",Unknown,Active,unresolved,ALBxxxxB02,desktop,,3d358xxxx3d358,Other,windows,Windows 11 Pro,pa0xxx@test.com,BraveUpdate.exe,5400,BraveUpdate.exe,BraveUpdate.exe,2502301871469116780,Alert,1,Medium,Medium,"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",PROCESSCREATION,Threat,malicious,"6/15/2026, 12:27:08.332 PM","6/15/2026, 12:27:08.332 PM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,OP-xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",DESxxxxSKT,DESxxxxSKT,,,,SentinelOneAlerts_CL,{}
"6/15/2026, 12:27:08.332 PM",2502301871469116781,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",Unknown,Active,unresolved,ALBxxxxB02,desktop,,3d358xxxx3d358,Other,windows,Windows 11 Pro,pa0xxx@test.com,BraveUpdate.exe,10716,BraveUpdate.exe,BraveUpdate.exe,2502301871469116781,Alert,1,Medium,Medium,"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",FILEDELETION,Threat,malicious,"6/15/2026, 12:27:08.332 PM","6/15/2026, 12:27:08.332 PM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,a00xxx@test.com,UPN,Successful Login to server via VSPHERE,,Successful Login to server via VSPHERE,Login from VSPHERE.  THIS IS RARE verify an admin is using it.  Should never be regular user.,DCSxxxxS01,DCSxxxxS01,,,,SentinelOneAlerts_CL,{}
"6/16/2026, 1:44:48.662 PM",2503065740875754242,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",Unknown,Active,unresolved,ALBxxxxB02,desktop,,3d358xxxx3d358,Other,windows,Windows 11 Pro,pa0xxx@test.com,BraveUpdate.exe,10456,BraveUpdate.exe,BraveUpdate.exe,2503065740875754242,Alert,1,Medium,Medium,"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",SCHEDTASKTRIGGER,Threat,malicious,"6/16/2026, 1:44:48.662 PM","6/16/2026, 1:44:48.662 PM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,ET0xxx@test.com,UPN,"Warning User made active by ""net"" command",,"Warning User made active by ""net"" command",Creates an alert that a user was activated using the net command,ELPxxxxP02,ELPxxxxP02,,,,SentinelOneAlerts_CL,{}
"6/16/2026, 11:43:04.477 AM",2503004468935951210,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",Unknown,Active,unresolved,DESxxxxSKT,desktop,,c57a2xxxxc57a2,Other,windows,Windows 10 Pro,OP-xxx@test.com,BraveUpdate.exe,8992,BraveUpdate.exe,BraveUpdate.exe,2503004468935951210,Alert,1,Medium,Medium,"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",SCHEDTASKTRIGGER,Threat,malicious,"6/16/2026, 11:43:04.477 AM","6/16/2026, 11:43:04.477 AM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,a00xxx@test.com,UPN,Successful Login to server via VSPHERE,,Successful Login to server via VSPHERE,Login from VSPHERE.  THIS IS RARE verify an admin is using it.  Should never be regular user.,DCSxxxxS01,DCSxxxxS01,,,,SentinelOneAlerts_CL,{}
